Score,KILLS,DEATH,PING,TEAM,DAMAGE,MultiKillLevel0,MultiKillLevel1,MultiKillLevel2,MultiKillLevel3,MultiKillLevel4,SpreeKillLevel0,SpreeKillLevel1,SpreeKillLevel2,SpreeKillLevel3,SpreeKillLevel4,MATCHID,PLAYERID,PlayerName,Winner
12.0,12,1,28.0,Blue,2681,0,0,0,0,0,1,1,0,0,0,3754,76b3661c48554443bcec02485ec20e97,phantaci,Blue
0.0,1,10,52.0,Red,1165,0,0,0,0,0,0,0,0,0,0,3754,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
14.0,14,11,76.0,Red,3870,1,0,0,0,0,0,0,0,0,0,3755,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
20.0,20,11,52.0,Red,4514,2,1,0,0,0,0,0,0,0,0,3755,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
7.0,8,14,48.0,Blue,2508,0,0,0,0,0,0,0,0,0,0,3755,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
14.0,14,14,28.0,Blue,3862,0,0,0,0,0,0,0,0,0,0,3755,76b3661c48554443bcec02485ec20e97,phantaci,Red
11.0,11,13,32.0,Blue,3677,0,0,0,0,0,0,0,0,0,0,3755,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
5.0,6,12,76.0,Red,2764,0,0,0,0,0,0,0,0,0,0,3755,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Red
5.0,5,13,180.0,Blue,2294,0,0,0,0,0,0,0,0,0,0,3756,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
10.0,11,10,28.0,Blue,3519,0,0,0,0,0,0,0,0,0,0,3756,76b3661c48554443bcec02485ec20e97,phantaci,Red
8.0,8,10,96.0,Red,2834,0,0,0,0,0,0,0,0,0,0,3756,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
17.0,17,5,136.0,Red,3140,1,0,0,0,0,2,0,0,0,0,3756,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
8.0,8,6,128.0,Red,2689,0,0,0,0,0,0,0,0,0,0,3756,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Red
4.0,5,12,48.0,Blue,1786,0,0,0,0,0,0,0,0,0,0,3756,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
12.0,12,9,32.0,Blue,3859,0,0,0,0,0,0,0,0,0,0,3757,76b3661c48554443bcec02485ec20e97,phantaci,Blue
10.0,10,15,72.0,Red,2883,0,0,0,0,0,0,0,0,0,0,3757,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Blue
9.0,9,12,48.0,Red,2766,0,0,0,0,0,0,0,0,0,0,3757,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
10.0,10,12,72.0,Red,3197,1,0,0,0,0,0,0,0,0,0,3757,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
12.0,12,10,48.0,Blue,2882,0,0,0,0,0,1,0,0,0,0,3757,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
15.0,15,10,32.0,Blue,3225,0,0,0,0,0,1,0,0,0,0,3757,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
12.0,12,12,32.0,Blue,3173,0,0,0,0,0,0,0,0,0,0,3758,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
15.0,15,11,28.0,Blue,4272,0,0,0,0,0,0,0,0,0,0,3758,76b3661c48554443bcec02485ec20e97,phantaci,Red
15.0,15,13,172.0,Red,3890,0,0,0,0,0,0,0,0,0,0,3758,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
14.0,15,10,52.0,Red,3817,0,0,0,0,0,1,0,0,0,0,3758,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
7.0,7,10,120.0,Red,2994,0,0,0,0,0,0,0,0,0,0,3758,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Red
5.0,5,14,52.0,Blue,2316,1,0,0,0,0,0,0,0,0,0,3758,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
9.0,9,10,48.0,Red,5294,0,0,0,0,0,1,0,0,0,0,3759,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
10.0,10,9,76.0,Blue,5097,0,0,0,0,0,0,0,0,0,0,3759,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
10.0,10,3,48.0,Blue,3604,0,0,0,0,0,1,0,0,0,0,3760,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
3.0,3,10,84.0,Red,3288,0,0,0,0,0,0,0,0,0,0,3760,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
10.0,10,1,48.0,Blue,2552,0,0,0,0,0,1,0,0,0,0,3761,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
1.0,1,10,72.0,Red,2172,0,0,0,0,0,0,0,0,0,0,3761,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
9.0,9,6,56.0,Red,2884,0,0,0,0,0,1,0,0,0,0,3762,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
5.0,6,10,72.0,Blue,2746,0,0,0,0,0,0,0,0,0,0,3762,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
10.0,10,6,48.0,Blue,2683,0,0,0,0,0,1,0,0,0,0,3763,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
6.0,6,10,72.0,Red,2865,0,0,0,0,0,0,0,0,0,0,3763,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
10.0,10,7,48.0,Red,3289,0,0,0,0,0,0,0,0,0,0,3764,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
7.0,7,10,72.0,Blue,2827,0,0,0,0,0,0,0,0,0,0,3764,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
469.800049,87,93,48.0,Blue,10827,24,5,3,1,0,2,0,0,0,0,3765,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
306.800049,93,88,72.0,Red,11482,20,7,2,0,0,3,0,0,0,0,3765,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
9.0,9,12,32.0,Blue,2497,0,0,0,0,0,1,0,0,0,0,3766,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
26.0,26,7,24.0,Red,4500,1,0,0,0,0,1,1,1,1,1,3766,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Red
5.0,6,11,76.0,Red,3308,0,0,0,0,0,0,0,0,0,0,3766,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
3.0,3,14,36.0,Red,2137,0,0,0,0,0,0,0,0,0,0,3766,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
11.0,11,12,16.0,Blue,2555,0,0,0,0,0,0,0,0,0,0,3766,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Red
10.0,11,12,28.0,Blue,3792,0,0,0,0,0,1,0,0,0,0,3766,76b3661c48554443bcec02485ec20e97,phantaci,Red
12.0,13,13,32.0,Blue,3699,1,0,0,0,0,0,0,0,0,0,3767,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
7.0,7,13,36.0,Red,2784,0,0,0,0,0,0,0,0,0,0,3767,002c802a33a1451ba5b6950723a604df,DeadRinger.,Blue
15.0,15,12,24.0,Red,4305,0,0,0,0,0,0,0,0,0,0,3767,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Blue
10.0,11,10,32.0,Blue,2738,0,0,0,0,0,1,0,0,0,0,3767,76b3661c48554443bcec02485ec20e97,phantaci,Blue
15.0,15,11,16.0,Blue,3856,0,0,0,0,0,0,0,0,0,0,3767,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Blue
10.0,10,14,72.0,Red,2686,1,0,0,0,0,0,0,0,0,0,3767,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
9.0,9,14,44.0,Red,2760,0,0,0,0,0,0,0,0,0,0,3768,002c802a33a1451ba5b6950723a604df,DeadRinger.,Blue
6.0,6,14,28.0,Blue,2859,0,0,0,0,0,0,0,0,0,0,3768,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
15.0,15,10,24.0,Red,4837,0,0,0,0,0,1,0,0,0,0,3768,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Blue
19.0,19,12,32.0,Blue,4560,2,0,0,0,0,1,0,0,0,0,3768,76b3661c48554443bcec02485ec20e97,phantaci,Blue
12.0,12,12,16.0,Blue,3353,1,0,0,0,0,0,0,0,0,0,3768,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Blue
13.0,13,13,72.0,Red,3089,0,0,0,0,0,1,0,0,0,0,3768,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
10.0,10,0,36.0,Blue,2093,0,0,0,0,0,1,1,0,0,0,3769,13b8197b7a5b4d31a668fd293e21394c,Telehoe,Blue
6.0,8,11,100.0,Red,2400,1,0,0,0,0,0,0,0,0,0,3770,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
7.0,7,11,20.0,Blue,2351,0,0,0,0,0,1,0,0,0,0,3770,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Red
8.0,8,12,24.0,Blue,2348,0,0,0,0,0,0,0,0,0,0,3770,94201f8f3922465595a365f097d43bb0,Tommygun,Red
10.0,11,6,40.0,Red,2284,1,0,0,0,0,1,0,0,0,0,3770,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
6.0,6,12,48.0,Blue,2698,0,0,0,0,0,0,0,0,0,0,3770,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
16.0,16,7,28.0,Red,3693,1,0,0,0,0,1,0,0,0,0,3770,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Red
5.0,6,10,40.0,Red,2490,0,0,0,0,0,0,0,0,0,0,3771,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
18.0,18,7,28.0,Red,3994,0,0,0,0,0,2,0,0,0,0,3771,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Red
9.0,9,14,24.0,Blue,2693,0,0,0,0,0,0,0,0,0,0,3771,94201f8f3922465595a365f097d43bb0,Tommygun,Red
9.0,9,11,16.0,Blue,3631,0,0,0,0,0,0,0,0,0,0,3771,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Red
10.0,10,9,72.0,Red,2694,0,0,0,0,0,0,0,0,0,0,3771,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
5.0,7,11,48.0,Blue,2049,0,0,0,0,0,0,0,0,0,0,3771,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
5.0,6,12,48.0,Red,1724,0,0,0,0,0,0,0,0,0,0,3772,4da54b9f8069425bb8fa1e5e6c487caa,Capt.Morg4n,Blue
16.0,16,11,68.0,Blue,4518,0,0,0,0,0,0,0,0,0,0,3772,8d167e96b3d245d18b0b4fcd5fea5a83,HoneyHiccups,Blue
4.0,4,12,132.0,Red,2056,0,0,0,0,0,0,0,0,0,0,3772,3ca65f0cacb44b62bbf24ba71b0f1e05,J?liet,Blue
1.0,2,0,32.0,Blue,582,0,0,0,0,0,0,0,0,0,0,3772,1b9424fa476a4b97b84ca63ba5ecfc55,Jaybomb71,Blue
3.0,3,15,72.0,Blue,2201,0,0,0,0,0,0,0,0,0,0,3773,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
15.0,15,3,52.0,Red,2782,0,0,0,0,0,1,1,0,0,0,3773,3b90000862404ead9a37efd548a85750,Basuca-,Red
21.0,21,7,52.0,Blue,3704,0,0,0,0,0,2,0,0,0,0,3774,3b90000862404ead9a37efd548a85750,Basuca-,Blue
7.0,7,21,72.0,Red,2498,0,0,0,0,0,0,0,0,0,0,3774,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
8.0,9,8,48.0,Red,2708,0,0,0,0,0,1,0,0,0,0,3775,3b90000862404ead9a37efd548a85750,Basuca-,Red
6.0,7,10,72.0,Blue,2608,0,0,0,0,0,1,0,0,0,0,3775,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
18.0,18,5,52.0,Blue,3745,0,0,0,0,0,1,1,0,0,0,3776,3b90000862404ead9a37efd548a85750,Basuca-,Blue
4.0,5,19,72.0,Red,2574,0,0,0,0,0,0,0,0,0,0,3776,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
23.0,23,8,48.0,Red,4046,0,0,0,0,0,2,0,0,0,0,3777,3b90000862404ead9a37efd548a85750,Basuca-,Red
8.0,8,23,72.0,Blue,2657,0,0,0,0,0,0,0,0,0,0,3777,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
10.0,10,11,60.0,Blue,3227,0,0,0,0,0,0,0,0,0,0,3778,3b90000862404ead9a37efd548a85750,Basuca-,Red
11.0,11,12,76.0,Red,3973,1,0,0,0,0,0,0,0,0,0,3778,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
5.0,5,11,44.0,Red,2008,0,0,0,0,0,0,0,0,0,0,3778,94b0555d957a4513925438b3bfd8f763,FaRmErX,Red
18.0,18,10,24.0,Red,4364,1,0,0,0,0,1,0,0,0,0,3778,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Red
5.0,6,14,36.0,Blue,2678,0,0,0,0,0,0,0,0,0,0,3778,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
17.0,17,10,16.0,Blue,3820,0,0,0,0,0,2,0,0,0,0,3778,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Red
14.0,15,11,32.0,Red,5005,0,0,0,0,0,2,0,0,0,0,3779,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Blue
13.0,13,13,40.0,Red,3107,0,0,0,0,0,0,0,0,0,0,3779,94b0555d957a4513925438b3bfd8f763,FaRmErX,Blue
10.0,10,15,52.0,Blue,3992,0,0,0,0,0,0,0,0,0,0,3779,3b90000862404ead9a37efd548a85750,Basuca-,Blue
2.0,3,15,40.0,Blue,2644,0,0,0,0,0,0,0,0,0,0,3779,002c802a33a1451ba5b6950723a604df,DeadRinger.,Blue
24.0,24,11,16.0,Blue,4012,0,0,0,0,0,3,0,0,0,0,3779,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Blue
10.0,11,16,72.0,Red,2855,0,0,0,0,0,1,0,0,0,0,3779,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
9.0,9,13,40.0,Blue,2726,0,0,0,0,0,0,0,0,0,0,3780,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
22.0,23,10,24.0,Red,4908,0,0,0,0,0,1,0,0,0,0,3780,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Red
13.0,13,12,60.0,Blue,3701,0,0,0,0,0,1,0,0,0,0,3780,3b90000862404ead9a37efd548a85750,Basuca-,Red
8.0,9,11,72.0,Red,3464,0,0,0,0,0,0,0,0,0,0,3780,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
4.0,4,13,40.0,Red,1833,0,0,0,0,0,0,0,0,0,0,3780,94b0555d957a4513925438b3bfd8f763,FaRmErX,Red
10.0,10,12,16.0,Blue,3723,0,0,0,0,0,0,0,0,0,0,3780,e9201f515d4b4d74bfe627f23d39614d,kompo.m,Red
8.0,8,12,72.0,Blue,2698,0,0,0,0,0,0,0,0,0,0,3781,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
12.0,12,8,48.0,Red,3147,0,0,0,0,0,1,0,0,0,0,3781,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
13.0,14,8,28.0,Red,3580,0,0,0,0,0,1,1,0,0,0,3782,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Red
8.0,8,11,76.0,Red,2547,0,0,0,0,0,0,0,0,0,0,3782,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
7.0,8,11,72.0,Blue,2851,0,0,0,0,0,0,0,0,0,0,3782,7b452e0e81034ee8885cc3cea79489b4,Stoked_Grom,Red
11.0,11,11,36.0,Red,2780,0,0,0,0,0,0,0,0,0,0,3782,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
13.0,14,11,48.0,Blue,3660,0,0,0,0,0,0,0,0,0,0,3782,3b90000862404ead9a37efd548a85750,Basuca-,Red
6.0,7,14,68.0,Blue,2451,0,0,0,0,0,0,0,0,0,0,3782,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Red
7.0,8,11,32.0,Red,2126,0,0,0,0,0,0,0,0,0,0,3783,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
17.0,17,8,28.0,Red,4052,0,0,0,0,0,2,0,0,0,0,3783,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Red
11.0,11,13,48.0,Blue,3300,0,0,0,0,0,0,0,0,0,0,3783,3b90000862404ead9a37efd548a85750,Basuca-,Red
10.0,11,12,72.0,Blue,2516,0,0,0,0,0,0,0,0,0,0,3783,7b452e0e81034ee8885cc3cea79489b4,Stoked_Grom,Red
12.0,12,11,76.0,Red,3311,0,0,0,0,0,0,0,0,0,0,3783,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
7.0,7,13,68.0,Blue,2690,0,0,0,0,0,0,0,0,0,0,3783,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Red
11.0,11,7,48.0,Blue,2547,0,0,0,0,0,1,0,0,0,0,3784,3b90000862404ead9a37efd548a85750,Basuca-,Blue
7.0,7,11,24.0,Red,2412,0,0,0,0,0,1,0,0,0,0,3784,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Blue
3.0,3,11,24.0,Red,2002,0,0,0,0,0,0,0,0,0,0,3785,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Blue
11.0,11,3,48.0,Blue,2886,0,0,0,0,0,1,1,0,0,0,3785,3b90000862404ead9a37efd548a85750,Basuca-,Blue
0.0,1,27,36.0,Blue,2022,0,0,0,0,0,0,0,0,0,0,3786,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
26.0,26,1,48.0,Red,3268,0,0,0,0,0,1,1,1,1,1,3786,3b90000862404ead9a37efd548a85750,Basuca-,Red
11.0,11,9,48.0,Blue,3282,0,0,0,0,0,0,0,0,0,0,3787,3b90000862404ead9a37efd548a85750,Basuca-,Blue
5.0,5,12,72.0,Red,2007,0,0,0,0,0,0,0,0,0,0,3787,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
8.0,8,7,72.0,Blue,2686,0,0,0,0,0,0,0,0,0,0,3787,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Blue
11.0,12,11,24.0,Red,2983,0,0,0,0,0,0,0,0,0,0,3787,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Blue
7.0,7,11,36.0,Red,2192,0,0,0,0,0,0,0,0,0,0,3787,002c802a33a1451ba5b6950723a604df,DeadRinger.,Blue
14.0,14,8,36.0,Blue,2910,1,0,0,0,0,1,0,0,0,0,3787,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Blue
4.0,4,14,36.0,Red,1908,0,0,0,0,0,0,0,0,0,0,3788,002c802a33a1451ba5b6950723a604df,DeadRinger.,Blue
9.0,10,13,52.0,Blue,3248,0,0,0,0,0,0,0,0,0,0,3788,3b90000862404ead9a37efd548a85750,Basuca-,Blue
14.0,14,11,72.0,Red,3531,0,0,0,0,0,1,0,0,0,0,3788,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
12.0,13,14,24.0,Red,4524,0,0,0,0,0,0,0,0,0,0,3788,f4ca7d7e441c446d8f61598c85bfcd38,M4ShVl,Blue
10.0,10,10,68.0,Blue,2767,1,0,0,0,0,0,0,0,0,0,3788,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Blue
17.0,18,10,36.0,Blue,4032,0,0,0,0,0,1,0,0,0,0,3788,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Blue
10.0,10,12,68.0,Blue,2950,1,0,0,0,0,1,0,0,0,0,3789,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
6.0,6,13,36.0,Blue,2258,0,0,0,0,0,0,0,0,0,0,3789,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Red
9.0,9,10,32.0,Red,2312,1,0,0,0,0,1,0,0,0,0,3789,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
11.0,11,9,36.0,Red,2733,0,0,0,0,0,0,0,0,0,0,3789,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Red
6.0,6,12,32.0,Blue,2769,1,0,0,0,0,0,0,0,0,0,3789,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
12.0,12,10,28.0,Blue,2803,1,0,0,0,0,1,0,0,0,0,3789,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
12.0,12,7,76.0,Red,2766,0,0,0,0,0,0,0,0,0,0,3789,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Red
14.0,14,8,36.0,Red,3837,0,0,0,0,0,0,0,0,0,0,3789,76b3661c48554443bcec02485ec20e97,phantaci,Red
8.0,8,13,32.0,Red,2770,0,0,0,0,0,0,0,0,0,0,3790,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
10.0,10,12,40.0,Red,3808,0,0,0,0,0,0,0,0,0,0,3790,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Blue
18.0,18,10,36.0,Blue,5282,0,0,0,0,0,0,0,0,0,0,3790,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
12.0,12,12,28.0,Red,3307,0,0,0,0,0,0,0,0,0,0,3790,76b3661c48554443bcec02485ec20e97,phantaci,Blue
10.0,10,12,72.0,Red,2136,0,0,0,0,0,0,0,0,0,0,3790,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Blue
12.0,12,10,40.0,Blue,2686,1,0,0,0,0,0,0,0,0,0,3790,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Blue
6.0,6,11,80.0,Blue,2313,0,0,0,0,0,0,0,0,0,0,3790,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
13.0,13,9,40.0,Blue,2505,1,0,0,0,0,0,0,0,0,0,3790,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
9.0,10,12,32.0,Red,3729,0,0,0,0,0,0,0,0,0,0,3791,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
18.0,18,13,36.0,Red,3957,0,0,0,0,0,1,0,0,0,0,3791,76b3661c48554443bcec02485ec20e97,phantaci,Blue
13.0,14,13,40.0,Blue,3238,1,0,0,0,0,1,0,0,0,0,3791,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Blue
10.0,11,14,80.0,Blue,3473,0,0,0,0,0,0,0,0,0,0,3791,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
3.0,3,13,76.0,Red,2069,0,0,0,0,0,0,0,0,0,0,3791,ed4c00c0512e46d5a652032ebe8b6623,hyperreaI,Blue
13.0,14,13,36.0,Blue,4537,1,0,0,0,0,0,0,0,0,0,3791,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
16.0,17,11,36.0,Red,4801,1,0,0,0,0,1,0,0,0,0,3791,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Blue
8.0,8,11,28.0,Blue,3170,0,0,0,0,0,0,0,0,0,0,3791,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
7.0,8,12,36.0,Blue,2127,0,0,0,0,0,0,0,0,0,0,3792,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
6.0,6,15,36.0,Blue,2426,0,0,0,0,0,0,0,0,0,0,3792,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Red
8.0,8,13,76.0,Blue,2578,0,0,0,0,0,1,0,0,0,0,3792,3700431960c64ec1bd2af4808ee74d68,LiquidusUT,Red
20.0,20,7,40.0,Red,3826,0,0,0,0,0,2,0,0,0,0,3792,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
11.0,11,8,32.0,Red,2674,0,0,0,0,0,0,0,0,0,0,3792,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
11.0,11,9,52.0,Red,3690,0,0,0,0,0,0,0,0,0,0,3792,3b90000862404ead9a37efd548a85750,Basuca-,Red
7.0,9,9,76.0,Red,2117,0,0,0,0,0,0,0,0,0,0,3792,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
9.0,9,12,28.0,Blue,2736,0,0,0,0,0,0,0,0,0,0,3792,690a4fc55272477db4e1d8449c891630,b0Tt3rFly,Red
7.0,8,11,32.0,Blue,2617,1,0,0,0,0,0,0,0,0,0,3793,002c802a33a1451ba5b6950723a604df,DeadRinger.,Red
16.0,16,5,56.0,Red,2758,1,0,0,0,0,0,0,0,0,0,3793,3b90000862404ead9a37efd548a85750,Basuca-,Red
8.0,8,8,76.0,Red,2547,0,0,0,0,0,0,0,0,0,0,3793,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Red
2.0,2,13,36.0,Blue,1714,1,0,0,0,0,0,0,0,0,0,3793,2003ab43401b4705a24e5d2dab639194,SklldIncompetent,Red
8.0,8,11,24.0,Blue,2476,0,0,0,0,0,0,0,0,0,0,3793,690a4fc55272477db4e1d8449c891630,b0Tt3rFly,Red
14.0,14,6,36.0,Red,3434,0,0,0,0,0,2,0,0,0,0,3793,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
8.0,8,12,72.0,Blue,1717,0,0,0,0,0,0,0,0,0,0,3793,3700431960c64ec1bd2af4808ee74d68,LiquidusUT,Red
8.0,8,7,32.0,Red,2085,0,0,0,0,0,0,0,0,0,0,3793,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Red
13.0,13,8,28.0,Blue,3552,1,0,0,0,0,1,0,0,0,0,3795,690a4fc55272477db4e1d8449c891630,b0Tt3rFly,Blue
10.0,10,12,28.0,Red,2961,0,0,0,0,0,1,0,0,0,0,3795,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
11.0,11,6,36.0,Blue,2668,0,0,0,0,0,0,0,0,0,0,3795,002c802a33a1451ba5b6950723a604df,DeadRinger.,Blue
5.0,5,12,72.0,Red,2101,0,0,0,0,0,0,0,0,0,0,3795,3700431960c64ec1bd2af4808ee74d68,LiquidusUT,Blue
7.0,7,11,52.0,Red,2961,0,0,0,0,0,0,0,0,0,0,3795,3b90000862404ead9a37efd548a85750,Basuca-,Blue
11.0,11,9,72.0,Blue,2764,0,0,0,0,0,0,0,0,0,0,3795,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
11.0,11,8,32.0,Blue,2132,0,0,0,0,0,1,0,0,0,0,3796,002c802a33a1451ba5b6950723a604df,DeadRinger.,Blue
5.0,5,11,28.0,Red,2363,0,0,0,0,0,0,0,0,0,0,3796,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
14.0,14,3,24.0,Blue,3433,0,0,0,0,0,2,0,0,0,0,3796,690a4fc55272477db4e1d8449c891630,b0Tt3rFly,Blue
5.0,5,13,72.0,Red,1760,0,0,0,0,0,0,0,0,0,0,3796,3700431960c64ec1bd2af4808ee74d68,LiquidusUT,Blue
6.0,7,11,52.0,Red,2301,0,0,0,0,0,0,0,0,0,0,3796,3b90000862404ead9a37efd548a85750,Basuca-,Blue
9.0,9,6,72.0,Blue,2527,1,0,0,0,0,1,0,0,0,0,3796,d61296a23835444fa1eb7ef8e90113a8,Hydr.0,Blue
12.0,12,10,36.0,Blue,2799,0,0,0,0,0,0,0,0,0,0,3797,002c802a33a1451ba5b6950723a604df,DeadRinger.,Blue
10.0,10,14,32.0,Red,2434,0,0,0,0,0,0,0,0,0,0,3797,8c1e23bae328406db96bb677dc2c74c4,Kurrg?n,Blue
